id,subject,unit,largeCategory,middleCategory,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
target1900_0387,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 田舎の（⇔ urban ⇒ 299），田園の,rural,enormous,demonstrate,afford,insist,presence,philosophy,virtual,1,rural が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0388,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 軍の，軍事（用）の,military,convenient,behave,conclude,compete,confidence,mammal,regardless,1,military が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0389,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 核の，原子力の,nuclear,domestic,educate,advertise,rank,harm,quantity,immediate,1,nuclear が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0390,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 生物学（上）の,biological,mass,purchase,encounter,deny,instrument,landscape,crucial,1,biological が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0391,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 絶え間ない；一定の,constant,typical,recommend,remind,reject,category,tribe,somewhat,1,constant が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0392,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: （人・規律・事態・天気などが）厳しい；猛烈な,severe,overseas,admit,locate,intend,capital,organ,interpret,1,severe が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0393,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 視覚の；目に見える,visual,nevertheless,generate,aid,expose,outcome,trial,translate,1,visual が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0394,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 莫大な，巨大な,enormous,demonstrate,explore,bite,favor,notion,norm,concentrate,1,enormous が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0395,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 便利な，都合のいい,convenient,behave,amaze,deliver,inspire,review,code,request,1,convenient が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0396,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 家庭の；国内の；（動物が）飼いならされた,domestic,educate,tear,perceive,propose,trait,substance,criticize,1,domestic が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0397,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 大規模な，大量の；大衆（向け）の,mass,purchase,settle,distinguish,spell,diversity,multiple,overcome,1,mass が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0398,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 典型的な；（～に）特有の（of）,typical,recommend,afford,imply,breathe,victim,numerous,obtain,1,typical が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0399,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 海外へ［に，で］（≒ abroad）,overseas,admit,conclude,handle,repair,occasion,narrow,inform,1,overseas が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0400,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: それにもかかわらず（≒ nonetheless ⇒ 1000）,nevertheless,generate,advertise,praise,consist,facility,widespread,ensure,1,nevertheless が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0401,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: を論証［証明］する；デモをする,demonstrate,explore,encounter,appeal,comment,stock,sufficient,announce,1,demonstrate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0402,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 振る舞う；作動する,behave,amaze,remind,insist,instruction,conference,proper,grant,1,behave が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0403,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: を教育する；に教える；（能力など）を養う,educate,tear,locate,compete,religion,humanity,linguistic,freeze,1,educate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0404,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: を購入する,purchase,settle,aid,rank,neighborhood,dialect,annual,oppose,1,purchase が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0405,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: を勧める,recommend,afford,bite,deny,laboratory,proportion,contemporary,differ,1,recommend が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0406,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: （を）（しぶしぶ）認める；に（～への）入場［入学など］を認める（to / into）,admit,conclude,deliver,reject,presence,tip,contrary,hate,1,admit が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0407,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: を生み出す；（電気など）を発生させる,generate,advertise,perceive,intend,confidence,lawyer,strict,emphasize,1,generate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0408,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: （を）調査［探究］する；（を）探検［探査］する,explore,encounter,distinguish,expose,harm,stuff,civil,employ,1,explore が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0409,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: をびっくりさせる,amaze,remind,imply,favor,instrument,comfort,odd,credit,1,amaze が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0410,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: を引き裂く；裂ける,tear,locate,handle,inspire,category,philosophy,unknown,transform,1,tear が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0411,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: を解決する；（に）移り住む；を落ち着かせる,settle,aid,praise,propose,capital,mammal,superior,construct,1,settle が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0412,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: を持つ［する］余裕がある；を与える,afford,bite,appeal,spell,outcome,quantity,sensitive,arise,1,afford が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0413,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: と結論づける；を締めくくる；を締結する,conclude,deliver,insist,breathe,notion,landscape,violent,beat,1,conclude が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0414,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: を宣伝する；（～を求める）広告を出す（for）,advertise,perceive,compete,repair,review,tribe,virtual,regret,1,advertise が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0415,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: に遭遇する；に（思いがけず）出会う,encounter,distinguish,rank,consist,trait,organ,regardless,alter,1,encounter が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0416,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: に思い出させる,remind,imply,deny,comment,diversity,trial,immediate,absorb,1,remind が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0417,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 〔受身形で〕位置する；の位置を探し当てる,locate,handle,reject,instruction,victim,norm,crucial,disappoint,1,locate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0418,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: を援助する，助ける（≒ help）,aid,praise,intend,religion,occasion,code,somewhat,cure,1,aid が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0419,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: （を）かむ，（に）かみつく；（を）刺す,bite,appeal,expose,neighborhood,facility,substance,interpret,transport,1,bite が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0420,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: を配達する；（演説・講義）をする；子を産む,deliver,insist,favor,laboratory,stock,multiple,translate,rush,1,deliver が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0421,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: に気づく；を知覚する；を理解する,perceive,compete,inspire,presence,conference,numerous,concentrate,hang,1,perceive が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0422,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: を区別する,distinguish,rank,propose,confidence,humanity,narrow,request,blame,1,distinguish が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0423,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: を暗に意味する；を必然的に伴う,imply,deny,spell,harm,dialect,widespread,criticize,ban,1,imply が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0424,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: を処理する，扱う；を論じる；を商う,handle,reject,breathe,instrument,proportion,sufficient,overcome,fascinate,1,handle が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0425,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: を（～のことで）賞賛する（for）；賛美する,praise,intend,repair,category,tip,proper,obtain,recover,1,praise が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0426,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 訴える；抗議する；（上級審に）上訴する,appeal,expose,consist,capital,lawyer,linguistic,inform,celebrate,1,appeal が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0427,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: （を）強く主張する；要求する,insist,favor,comment,outcome,stuff,annual,ensure,manufacture,1,insist が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0428,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 競う；〔通例否定文で〕（～に）匹敵する（with）,compete,inspire,instruction,notion,comfort,contemporary,announce,interact,1,compete が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0429,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: を位置づける，評価する；（ある地位に）位置する,rank,propose,religion,review,philosophy,contrary,grant,arrange,1,rank が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0430,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: を否定する；を拒む,deny,spell,neighborhood,trait,mammal,strict,freeze,adjust,1,deny が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0431,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: を拒否する,reject,breathe,laboratory,diversity,quantity,civil,oppose,confirm,1,reject が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0432,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: を意図する,intend,repair,presence,victim,landscape,odd,differ,insight,1,intend が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0433,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: をさらす；を暴露する；を露出する,expose,consist,confidence,occasion,tribe,unknown,hate,innovation,1,expose が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0434,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: に賛成する；を好む；をひいきする,favor,comment,harm,facility,organ,superior,emphasize,budget,1,favor が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0435,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: （人）を奮起させる；を喚起する,inspire,instruction,instrument,stock,trial,sensitive,employ,fee,1,inspire が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0436,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: を提案する；をもくろむ；結婚を申し込む,propose,religion,category,conference,norm,violent,credit,expense,1,propose が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0437,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: （語）をつづる；という語になる,spell,neighborhood,capital,humanity,code,virtual,transform,debt,1,spell が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0438,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 呼吸する；を吸う,breathe,laboratory,outcome,dialect,substance,regardless,construct,loan,1,breathe が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0439,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: を修理する（≒ fix）；を修復する,repair,presence,notion,proportion,multiple,immediate,arise,duty,1,repair が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0440,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: （～から）成る（of）；（～に）ある（in）,consist,confidence,review,tip,numerous,crucial,beat,alarm,1,consist が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0441,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 意見，コメント；批判,comment,harm,trait,lawyer,narrow,somewhat,regret,emergency,1,comment が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0442,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 〔通例～s〕指示；〔～s〕（製品の）使用書,instruction,instrument,diversity,stuff,widespread,interpret,alter,democracy,1,instruction が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0443,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 宗教；信条；信仰（心）,religion,category,victim,comfort,sufficient,translate,absorb,minister,1,religion が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0444,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 地域；近所,neighborhood,capital,occasion,philosophy,proper,concentrate,disappoint,fellow,1,neighborhood が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0445,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 実験室，研究室,laboratory,outcome,facility,mammal,linguistic,request,cure,candidate,1,laboratory が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0446,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 存在；出席；面前,presence,notion,stock,quantity,annual,criticize,transport,corporation,1,presence が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0447,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 自信；信頼；秘密,confidence,review,conference,landscape,contemporary,overcome,rush,stereotype,1,confidence が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0448,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 害，損害,harm,trait,humanity,tribe,contrary,obtain,hang,route,1,harm が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0449,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 器具；楽器（≒ musical instrument）,instrument,diversity,dialect,organ,strict,inform,blame,disorder,1,instrument が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0450,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 部類，区分；範疇,category,victim,proportion,trial,civil,ensure,ban,depression,1,category が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0451,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 資本；首都；大文字（≒ capital letter）,capital,occasion,tip,norm,odd,announce,fascinate,weapon,1,capital が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0452,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 結果（≒ result）；成果,outcome,facility,lawyer,code,unknown,grant,recover,immigration,1,outcome が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0453,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 概念，観念；見解；意向,notion,stock,stuff,substance,superior,freeze,celebrate,barrier,1,notion が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0454,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: （書物などの）論評；再調査；【米】復習,review,conference,comfort,multiple,sensitive,oppose,manufacture,disadvantage,1,review が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0455,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 特性（≒ feature）,trait,humanity,philosophy,numerous,violent,differ,interact,mood,1,trait が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0456,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 多様性；相違点,diversity,dialect,mammal,narrow,virtual,hate,arrange,motion,1,diversity が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0457,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 犠牲（者），被害者,victim,proportion,quantity,widespread,regardless,emphasize,adjust,routine,1,victim が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0458,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 場合，時；行事；機会,occasion,tip,landscape,sufficient,immediate,employ,confirm,discipline,1,occasion が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0459,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 施設，設備；機能；才能,facility,lawyer,tribe,proper,crucial,credit,insight,myth,1,facility が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0460,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 在庫品；蓄え；株,stock,stuff,organ,linguistic,somewhat,transform,innovation,hypothesis,1,stock が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0461,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 会議；協議,conference,comfort,trial,annual,interpret,construct,budget,physician,1,conference が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0462,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 人類；人間性；人情；〔（the） ～ties〕人文科学,humanity,philosophy,norm,contemporary,translate,arise,fee,client,1,humanity が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0463,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 方言,dialect,mammal,code,contrary,concentrate,beat,expense,colony,1,dialect が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0464,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 割合；部分；釣り合い,proportion,quantity,substance,strict,request,regret,debt,statistics,1,proportion が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0465,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 助言，秘訣；チップ；先端,tip,landscape,multiple,civil,criticize,alter,loan,grain,1,tip が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0466,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 弁護士,lawyer,tribe,numerous,odd,overcome,absorb,duty,ingredient,1,lawyer が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0467,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: （漠然と）物；素材；素質,stuff,organ,narrow,unknown,obtain,disappoint,alarm,treasure,1,stuff が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0468,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 快適さ；慰め,comfort,trial,widespread,superior,inform,cure,emergency,contract,1,comfort が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0469,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 哲学；原理；人生観,philosophy,norm,sufficient,sensitive,ensure,transport,democracy,welfare,1,philosophy が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0470,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 哺乳動物,mammal,code,proper,violent,announce,rush,minister,prime,1,mammal が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,2,true
target1900_0471,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 量（⇔ quality ⇒ 69）；分量,quantity,substance,linguistic,virtual,grant,hang,fellow,curious,1,quantity が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0472,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 風景；領域；状況,landscape,multiple,annual,regardless,freeze,blame,candidate,dramatic,1,landscape が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0473,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 部族；仲間,tribe,numerous,contemporary,immediate,oppose,ban,corporation,distinct,1,tribe が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0474,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 器官，臓器；組織；（パイプ）オルガン,organ,narrow,contrary,crucial,differ,fascinate,stereotype,anxious,1,organ が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,2,true
target1900_0475,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 試み，（品質・性能などの）試験；裁判；試用期間,trial,widespread,strict,somewhat,hate,recover,route,vital,1,trial が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,2,true
target1900_0476,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 規範；標準,norm,sufficient,civil,interpret,emphasize,celebrate,disorder,conventional,1,norm が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0477,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 規範；暗号；法典,code,proper,odd,translate,employ,manufacture,depression,abstract,1,code が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0478,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: 物質；実体；趣旨,substance,linguistic,unknown,concentrate,credit,interact,weapon,minor,1,substance が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,3,true
target1900_0479,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 多様な；種々雑多な,multiple,annual,superior,request,transform,arrange,immigration,extraordinary,1,multiple が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0480,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 非常に数の多い,numerous,contemporary,sensitive,criticize,construct,adjust,barrier,stable,1,numerous が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0481,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 狭い；細い；限られた,narrow,contrary,violent,overcome,arise,confirm,disadvantage,flexible,1,narrow が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,3,true
target1900_0482,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 広範囲にわたる；広く普及した,widespread,strict,virtual,obtain,beat,insight,mood,brief,1,widespread が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,3,true
target1900_0483,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: （～に；...するのに）十分な（for；to do）,sufficient,civil,regardless,inform,regret,innovation,motion,aggressive,1,sufficient が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,3,true
target1900_0484,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: 適切な；正式の；〔名詞の後ろで〕主要な；（～に）固有の（to）,proper,odd,immediate,ensure,alter,budget,routine,visible,1,proper が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,3,true
target1900_0485,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 言語の，言語学の,linguistic,unknown,crucial,announce,absorb,fee,discipline,unexpected,1,linguistic が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0486,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 年1回の，例年の；1年間の,annual,superior,somewhat,grant,disappoint,expense,myth,ethnic,1,annual が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0487,英語,英単語 Target1900,基礎,グループB,次の意味に最も近い英単語を選びなさい: 現代の；同時代の；同年輩の,contemporary,sensitive,interpret,freeze,cure,debt,hypothesis,alien,1,contemporary が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,3,true
target1900_0488,英語,英単語 Target1900,基礎,グループC,次の意味に最も近い英単語を選びなさい: （～と）反対の（to）,contrary,violent,translate,oppose,transport,loan,physician,initial,1,contrary が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,3,true
target1900_0489,英語,英単語 Target1900,基礎,グループD,次の意味に最も近い英単語を選びなさい: （規則などが）厳しい；厳格な,strict,virtual,concentrate,differ,rush,duty,client,exact,1,strict が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,3,true
target1900_0490,英語,英単語 Target1900,基礎,グループE,次の意味に最も近い英単語を選びなさい: 市民の；民間の；民事の（⇔ criminal 刑事の）,civil,regardless,request,hate,hang,alarm,colony,precise,1,civil が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,3,true
target1900_0491,英語,英単語 Target1900,基礎,グループA,次の意味に最も近い英単語を選びなさい: 奇妙な（≒ strange）；奇数の,odd,immediate,criticize,emphasize,blame,emergency,statistics,latter,1,odd が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,3,true
