id,subject,unit,largeCategory,middleCategory,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
target1900_ja_0096,英語,英単語 Target1900 和訳,基礎,,due,予定された；（支払）期日で；しかるべき,を解く，解明する；（困難など）を解決する,を達成する；を成し遂げる,をつなぐ；を関連づける,利点；優勢；有利,公用の；公式の；役所の,を引きつける,状況，背景；文脈,1,due は「予定された；（支払）期日で；しかるべき」という意味で使われます。,環境,2,true
target1900_ja_0097,英語,英単語 Target1900 和訳,基礎,,blank,空白の；無表情な；がらんとした,起こる；心に浮かぶ；現れる,を確立する；を設立する,減少する；衰退する；を断る,句；成句；言葉遣い,財政（上）の；財界の,減少する；を減らす,討論，論争；討論会,1,blank は「空白の；無表情な；がらんとした」という意味で使われます。,IT,2,true
target1900_ja_0098,英語,英単語 Target1900 和訳,基礎,,ancient,古代の；昔からの,と主張する；議論する,を供給する,を妨げる；を防ぐ,損害，損傷；〔～s〕損害賠償金,学問の；大学の,を無視する,燃料；勢いを増加させるもの,1,ancient は「古代の；昔からの」という意味で使われます。,環境,2,true
target1900_ja_0099,英語,英単語 Target1900 和訳,基礎,,correct,正しい；適切な,と主張する；を（自分のものとして）要求する,と思う；と仮定する,苦しむ；患う；（苦痛など）を経験する,影響；（激しい）衝突；衝撃（力）,気づいて，知って,（と）合う；に匹敵する；一致する,汚染，公害,1,correct は「正しい；適切な」という意味で使われます。,IT,2,true
target1900_ja_0100,英語,英単語 Target1900 和訳,基礎,,despite,～にもかかわらず,を表す，述べる,（を）行う；（を）演じる，（を）演奏する,を切り抜けて生き残る；より長生きする；生き延びる,方法；体系；秩序,（...する）に値する（doing）；の価値がある,を定義する；を明確にする,（～への）傾向（toward）；流行,1,despite は「～にもかかわらず」という意味で使われます。,環境,2,true
target1900_ja_0101,英語,英単語 Target1900 和訳,基礎,,notice,に気づく,を引き出す；を引く；を描く；近づく,のほうを好む,を出版する；を公表する,〔通例～s〕資源；〔通例～s〕資金；才覚,潜在的な；可能性を秘めた,適応する；を（～に）適合させる（to）,均衡，バランス；（体の）平衡；残高,1,notice は「に気づく」という意味で使われます。,環境,2,true
target1900_ja_0102,英語,英単語 Target1900 和訳,基礎,,refer,言及する，関連する；参照する,を浪費する，無駄にする,を決定する；を正確に知る,機会,地域；領域；部位,積極的な；活動的な；効力のある,貢献する，一因となる；（を）寄付する；（を）寄稿する,交通；通行；交通［輸送］量；（不正）取引,1,refer は「言及する，関連する；参照する」という意味で使われます。,IT,2,true
target1900_ja_0103,英語,英単語 Target1900 和訳,基礎,,approach,に近づく；に取り組む,を進歩させる；を進める；進歩する；進む,を扱う；を治療する,（課せられた）仕事，作業；課題；タスク,薬；医学,デジタル方式の；デジタル［数字］表示の,（を）交換する；両替する,戦略,1,approach は「に近づく；に取り組む」という意味で使われます。,環境,2,true
target1900_ja_0104,英語,英単語 Target1900 和訳,基礎,,wonder,かなと思う；（に）驚く（at）,を広める；広がる,を証明する；判明する，わかる,産業；勤勉,〔～s〕詳細（な情報），細部,可動［移動］式の；流動性のある,を示す；を発揮する；を展示［陳列］する,基礎；根拠；基準,1,wonder は「かなと思う；（に）驚く（at）」という意味で使われます。,IT,2,true
target1900_ja_0105,英語,英単語 Target1900 和訳,基礎,,imagine,（を）想像する；（を）推測する,を準備する；を調理する；（～のために）準備をする（for）,を適用［応用］する；申し込む；（～に）適用される（to / in）,（情報伝達の）媒体；手段,特徴；〔通例～s〕顔つき；特集記事［番組］,斬新な，目新しい,反応する；答える,〔通例～s〕結果；重大性,1,imagine は「（を）想像する；（を）推測する」という意味で使われます。,IT,2,true
target1900_ja_0106,英語,英単語 Target1900 和訳,基礎,,recognize,を識別できる；を認める,を獲得する；（を）増す,に言及する；と言う,経済（状態）；経済圏；節約,機能；関数,柔軟な；プラスチックの，ビニールの,を隠す；隠れる,目的，目標；狙い,1,recognize は「を識別できる；を認める」という意味で使われます。,環境,2,true
target1900_ja_0107,英語,英単語 Target1900 和訳,基礎,,solve,を解く，解明する；（困難など）を解決する,を達成する；を成し遂げる,（～と）情報交換をする（with）；を伝達する,政策，方針；（個人の）主義,利用，入手；接近（の機会・方法・権利）,化学の，化学的な,ではないと思う；を疑う,祖先；原型,1,solve は「を解く，解明する；（困難など）を解決する」という意味で使われます。,IT,2,true
target1900_ja_0108,英語,英単語 Target1900 和訳,基礎,,occur,起こる；心に浮かぶ；現れる,を確立する；を設立する,を含む；を収容する；（感情など）を抑える,説明；勘定；口座,品目，項目；（同種の中の）～個；（短い）記事,必要な,を取り除く；を解雇する,遺伝子,1,occur は「起こる；心に浮かぶ；現れる」という意味で使われます。,環境,2,true
target1900_ja_0109,英語,英単語 Target1900 和訳,基礎,,argue,と主張する；議論する,を供給する,と連絡を取る；接触する,貿易；商売，取引,収入；所得,結局（は）,（ねじなど）を巻く；（道などが）曲がりくねる；巻きつく,跡；軌道；【米】（鉄道の）番線；走路,1,argue は「と主張する；議論する」という意味で使われます。,IT,2,true
target1900_ja_0110,英語,英単語 Target1900 和訳,基礎,,claim,と主張する；を（自分のものとして）要求する,と思う；と仮定する,を見なす；を見る；を評価する,模範；モデル；模型；型,態度；考え方，心構え,を特定する；を（～と）同一視する（with）,を当然のことと思う，と仮定する；（権力など）を手に入れる；（責任など）を引き受ける,革命；回転；（天体の）公転,1,claim は「と主張する；を（自分のものとして）要求する」という意味で使われます。,経済,2,true
target1900_ja_0111,英語,英単語 Target1900 和訳,基礎,,express,を表す，述べる,（を）行う；（を）演じる，（を）演奏する,を尊敬する；を尊重する,数字；姿；人物；図表,用地，場所；跡地；（ウェブ）サイト,を表す；を代表する；に相当する,くつろぐ；緩む；をくつろがせる；を緩める,進歩；前進,1,express は「を表す，述べる」という意味で使われます。,IT,2,true
target1900_ja_0112,英語,英単語 Target1900 和訳,基礎,,draw,を引き出す；を引く；を描く；近づく,のほうを好む,捜す；を捜索する；を詳しく調べる,細胞；独房；電池,（物事の）側面；観点；様相,を指し示す；を述べる,を満足させる；（条件など）を満たす,認知の,1,draw は「を引き出す；を引く；を描く；近づく」という意味で使われます。,IT,2,true
target1900_ja_0113,英語,英単語 Target1900 和訳,基礎,,waste,を浪費する，無駄にする,を決定する；を正確に知る,をつなぐ；を関連づける,印象，イメージ；画像；像,構造；体系；構造物,をなんとか成し遂げる；を管理する,を強く望む,理想的な；観念的な,1,waste は「を浪費する，無駄にする」という意味で使われます。,環境,2,true
target1900_ja_0114,英語,英単語 Target1900 和訳,基礎,,advance,を進歩させる；を進める；進歩する；進む,を扱う；を治療する,減少する；衰退する；を断る,感情，情動；感動,習慣，癖,に出席する；（を）世話する；（～に）対処［対応］する（to）,（～に）成功する（in）；（～を）継承する（to）,効率的な；有能な,1,advance は「を進歩させる；を進める；進歩する；進む」という意味で使われます。,経済,2,true
target1900_ja_0115,英語,英単語 Target1900 和訳,基礎,,spread,を広める；広がる,を証明する；判明する，わかる,を妨げる；を防ぐ,ストレス；圧力；強調,関連，つながり；（2地点を結ぶ）交通手段；リンク,を維持する；と主張する；を養う,概念；考え；（商品・販売の）コンセプト,普遍的な；宇宙の；万能の,1,spread は「を広める；広がる」という意味で使われます。,環境,2,true
target1900_ja_0116,英語,英単語 Target1900 和訳,基礎,,prepare,を準備する；を調理する；（～のために）準備をする（for）,を適用［応用］する；申し込む；（～に）適用される（to / in）,苦しむ；患う；（苦痛など）を経験する,10年間,（具体的な）例，実例；（特定の）場合,を調査する；をじろじろ見る；を概観する,流行，ファッション；方法，流儀,莫大な；広大な,1,prepare は「を準備する；を調理する；（～のために）準備をする（for）」という意味で使われます。,IT,2,true
target1900_ja_0117,英語,英単語 Target1900 和訳,基礎,,gain,を獲得する；（を）増す,に言及する；と言う,を切り抜けて生き残る；より長生きする；生き延びる,範囲；射程距離；（同類の）組,肯定的な；積極的な；確信して；（検査結果が）陽性の,に取って代わる；を取り替える,装置，機器；方策；デバイス,追加の，余分の；別勘定の,1,gain は「を獲得する；（を）増す」という意味で使われます。,IT,2,true
target1900_ja_0118,英語,英単語 Target1900 和訳,基礎,,achieve,を達成する；を成し遂げる,（～と）情報交換をする（with）；を伝達する,を出版する；を公表する,性格，個性；特徴；登場人物；文字,否定的な；消極的な；（検査結果が）陰性の,を（～に）分類する（into）；を（～から）えり分ける（from）,料金；世話；管理；告発,全体の，全部の；完全な,1,achieve は「を達成する；を成し遂げる」という意味で使われます。,経済,2,true
target1900_ja_0119,英語,英単語 Target1900 和訳,基礎,,establish,を確立する；を設立する,を含む；を収容する；（感情など）を抑える,機会,利点；優勢；有利,複雑な；複合（体）の,（調査・実験など）を実施する；を導く,（～との）対照（with / to）,精通している；よく知られている,1,establish は「を確立する；を設立する」という意味で使われます。,経済,2,true
target1900_ja_0120,英語,英単語 Target1900 和訳,基礎,,supply,を供給する,と連絡を取る；接触する,（課せられた）仕事，作業；課題；タスク,句；成句；言葉遣い,現在の；現代の；通用している,を結び付けて考える；（～と）交際する（with）,（職場の）同僚,明らかな,1,supply は「を供給する」という意味で使われます。,経済,2,true
target1900_ja_0121,英語,英単語 Target1900 和訳,基礎,,suppose,と思う；と仮定する,を見なす；を見る；を評価する,産業；勤勉,損害，損傷；〔～s〕損害賠償金,精神の；知能の；頭の中で行う,を試みる，企てる,苦痛，痛み；苦悩；〔～s〕骨折り,道徳（上）の，倫理的な；道徳的な,1,suppose は「と思う；と仮定する」という意味で使われます。,環境,2,true
target1900_ja_0122,英語,英単語 Target1900 和訳,基礎,,perform,（を）行う；（を）演じる，（を）演奏する,を尊敬する；を尊重する,（情報伝達の）媒体；手段,影響；（激しい）衝突；衝撃（力）,特定の；明確な，具体的な；（～に）特有の（to）,を促進する；〔通例受身形で〕昇進する,請求書；【英】勘定書；法案,一般の，普通の；並の,1,perform は「（を）行う；（を）演じる，（を）演奏する」という意味で使われます。,IT,2,true
target1900_ja_0123,英語,英単語 Target1900 和訳,基礎,,prefer,のほうを好む,捜す；を捜索する；を詳しく調べる,経済（状態）；経済圏；節約,方法；体系；秩序,重要な，重大な；意義深い,を稼ぐ；を得る；をもたらす,内容，中身；コンテンツ,（～に）等しい（to）；匹敵する；平等な,1,prefer は「のほうを好む」という意味で使われます。,経済,2,true
target1900_ja_0124,英語,英単語 Target1900 和訳,基礎,,determine,を決定する；を正確に知る,をつなぐ；を関連づける,政策，方針；（個人の）主義,〔通例～s〕資源；〔通例～s〕資金；才覚,（～に）必要不可欠な（to / for）；本質的な,を団結させる；（を）結合する；団結する,部門；部分；地区；欄,以前の，前の,1,determine は「を決定する；を正確に知る」という意味で使われます。,環境,2,true
target1900_ja_0125,英語,英単語 Target1900 和訳,基礎,,treat,を扱う；を治療する,減少する；衰退する；を断る,説明；勘定；口座,地域；領域；部位,公用の；公式の；役所の,に食べ物［乳］を与える；に（～を）供給［補給］する（with）；餌を食べる,〔集合的に〕聴衆，観客；視聴者,間違った；虚偽の；偽の,1,treat は「を扱う；を治療する」という意味で使われます。,IT,2,true
target1900_ja_0126,英語,英単語 Target1900 和訳,基礎,,prove,を証明する；判明する，わかる,を妨げる；を防ぐ,貿易；商売，取引,薬；医学,財政（上）の；財界の,を追い求める；（助けなど）を要請する,表面；〔the ～〕外見,まれな，珍しい；希少な,1,prove は「を証明する；判明する，わかる」という意味で使われます。,IT,2,true
target1900_ja_0127,英語,英単語 Target1900 和訳,基礎,,apply,を適用［応用］する；申し込む；（～に）適用される（to / in）,苦しむ；患う；（苦痛など）を経験する,模範；モデル；模型；型,〔～s〕詳細（な情報），細部,学問の；大学の,に気づく；を観察する；を遵守する,〔しばしば～s〕作物；収穫高,法律の；合法の,1,apply は「を適用［応用］する；申し込む；（～に）適用される（to / in）」という意味で使われます。,IT,2,true
target1900_ja_0128,英語,英単語 Target1900 和訳,基礎,,mention,に言及する；と言う,を切り抜けて生き残る；より長生きする；生き延びる,数字；姿；人物；図表,特徴；〔通例～s〕顔つき；特集記事［番組］,気づいて，知って,を明らかにする；を見せる,話題，トピック；主題,（～から）独立した（of / from）,1,mention は「に言及する；と言う」という意味で使われます。,環境,2,true
target1900_ja_0129,英語,英単語 Target1900 和訳,基礎,,communicate,（～と）情報交換をする（with）；を伝達する,を出版する；を公表する,細胞；独房；電池,機能；関数,（...する）に値する（doing）；の価値がある,と推定する；を見積もる；を評価する,技術；技巧；手法,極端な；極度の，過激な,1,communicate は「（～と）情報交換をする（with）；を伝達する」という意味で使われます。,IT,2,true
target1900_ja_0130,英語,英単語 Target1900 和訳,基礎,,contain,を含む；を収容する；（感情など）を抑える,機会,印象，イメージ；画像；像,利用，入手；接近（の機会・方法・権利）,潜在的な；可能性を秘めた,を反映する；（を）反射する；（を）熟考する,地位；状態,実際の，現実の,1,contain は「を含む；を収容する；（感情など）を抑える」という意味で使われます。,IT,2,true
target1900_ja_0131,英語,英単語 Target1900 和訳,基礎,,contact,と連絡を取る；接触する,（課せられた）仕事，作業；課題；タスク,感情，情動；感動,品目，項目；（同種の中の）～個；（短い）記事,積極的な；活動的な；効力のある,を引きつける,選択（の自由）；選択肢,いとわない，かまわないと思う,1,contact は「と連絡を取る；接触する」という意味で使われます。,IT,2,true
target1900_ja_0132,英語,英単語 Target1900 和訳,基礎,,regard,を見なす；を見る；を評価する,産業；勤勉,ストレス；圧力；強調,収入；所得,デジタル方式の；デジタル［数字］表示の,減少する；を減らす,報酬；報い,都市の；都会的な,1,regard は「を見なす；を見る；を評価する」という意味で使われます。,経済,2,true
target1900_ja_0133,英語,英単語 Target1900 和訳,基礎,,respect,を尊敬する；を尊重する,（情報伝達の）媒体；手段,10年間,態度；考え方，心構え,可動［移動］式の；流動性のある,を無視する,人種；民族；競争,～するのに（対し），～する一方,1,respect は「を尊敬する；を尊重する」という意味で使われます。,経済,2,true
target1900_ja_0134,英語,英単語 Target1900 和訳,基礎,,search,捜す；を捜索する；を詳しく調べる,経済（状態）；経済圏；節約,範囲；射程距離；（同類の）組,用地，場所；跡地；（ウェブ）サイト,斬新な，目新しい,（と）合う；に匹敵する；一致する,罪，犯罪；違法行為,を予言［予測］する,1,search は「捜す；を捜索する；を詳しく調べる」という意味で使われます。,IT,2,true
target1900_ja_0135,英語,英単語 Target1900 和訳,基礎,,connect,をつなぐ；を関連づける,政策，方針；（個人の）主義,性格，個性；特徴；登場人物；文字,（物事の）側面；観点；様相,柔軟な；プラスチックの，ビニールの,を定義する；を明確にする,争い；論争；不一致,を調べる；を診察する；を尋問する,1,connect は「をつなぐ；を関連づける」という意味で使われます。,IT,2,true
target1900_ja_0136,英語,英単語 Target1900 和訳,基礎,,decline,減少する；衰退する；を断る,説明；勘定；口座,利点；優勢；有利,構造；体系；構造物,化学の，化学的な,適応する；を（～に）適合させる（to）,闘い；懸命の努力,を信頼する；を（信頼して）託す,1,decline は「減少する；衰退する；を断る」という意味で使われます。,IT,2,true
target1900_ja_0137,英語,英単語 Target1900 和訳,基礎,,prevent,を妨げる；を防ぐ,貿易；商売，取引,句；成句；言葉遣い,習慣，癖,必要な,貢献する，一因となる；（を）寄付する；（を）寄稿する,状況，背景；文脈,を動けなくする；を突き刺す；（～に）くっつく（to / on）,1,prevent は「を妨げる；を防ぐ」という意味で使われます。,環境,2,true
target1900_ja_0138,英語,英単語 Target1900 和訳,基礎,,suffer,苦しむ；患う；（苦痛など）を経験する,模範；モデル；模型；型,損害，損傷；〔～s〕損害賠償金,関連，つながり；（2地点を結ぶ）交通手段；リンク,結局（は）,（を）交換する；両替する,討論，論争；討論会,現れる；明らかになる；台頭する,1,suffer は「苦しむ；患う；（苦痛など）を経験する」という意味で使われます。,環境,2,true
target1900_ja_0139,英語,英単語 Target1900 和訳,基礎,,survive,を切り抜けて生き残る；より長生きする；生き延びる,数字；姿；人物；図表,影響；（激しい）衝突；衝撃（力）,（具体的な）例，実例；（特定の）場合,を特定する；を（～と）同一視する（with）,を示す；を発揮する；を展示［陳列］する,燃料；勢いを増加させるもの,さまざまである；変わる；を変える,1,survive は「を切り抜けて生き残る；より長生きする；生き延びる」という意味で使われます。,経済,2,true
target1900_ja_0140,英語,英単語 Target1900 和訳,基礎,,publish,を出版する；を公表する,細胞；独房；電池,方法；体系；秩序,肯定的な；積極的な；確信して；（検査結果が）陽性の,を表す；を代表する；に相当する,反応する；答える,汚染，公害,を放出する；を解放する；を発表する,1,publish は「を出版する；を公表する」という意味で使われます。,環境,2,true
target1900_ja_0141,英語,英単語 Target1900 和訳,基礎,,opportunity,機会,印象，イメージ；画像；像,〔通例～s〕資源；〔通例～s〕資金；才覚,否定的な；消極的な；（検査結果が）陰性の,を指し示す；を述べる,を隠す；隠れる,（～への）傾向（toward）；流行,を分ける；分かれる,1,opportunity は「機会」という意味で使われます。,環境,2,true
target1900_ja_0142,英語,英単語 Target1900 和訳,基礎,,task,（課せられた）仕事，作業；課題；タスク,感情，情動；感動,地域；領域；部位,複雑な；複合（体）の,をなんとか成し遂げる；を管理する,ではないと思う；を疑う,均衡，バランス；（体の）平衡；残高,（人）が...できるようにする；を可能にする,1,task は「（課せられた）仕事，作業；課題；タスク」という意味で使われます。,環境,2,true
target1900_ja_0143,英語,英単語 Target1900 和訳,基礎,,industry,産業；勤勉,ストレス；圧力；強調,薬；医学,現在の；現代の；通用している,に出席する；（を）世話する；（～に）対処［対応］する（to）,を取り除く；を解雇する,交通；通行；交通［輸送］量；（不正）取引,（を）判断する；に判決を下す,1,industry は「産業；勤勉」という意味で使われます。,経済,2,true
target1900_ja_0144,英語,英単語 Target1900 和訳,基礎,,medium,（情報伝達の）媒体；手段,10年間,〔～s〕詳細（な情報），細部,精神の；知能の；頭の中で行う,を維持する；と主張する；を養う,（ねじなど）を巻く；（道などが）曲がりくねる；巻きつく,戦略,頼る,1,medium は「（情報伝達の）媒体；手段」という意味で使われます。,経済,2,true
target1900_ja_0145,英語,英単語 Target1900 和訳,基礎,,economy,経済（状態）；経済圏；節約,範囲；射程距離；（同類の）組,特徴；〔通例～s〕顔つき；特集記事［番組］,特定の；明確な，具体的な；（～に）特有の（to）,を調査する；をじろじろ見る；を概観する,を当然のことと思う，と仮定する；（権力など）を手に入れる；（責任など）を引き受ける,基礎；根拠；基準,を従事させる；を（～として）雇う（as）；（～に）従事する（in / with）,1,economy は「経済（状態）；経済圏；節約」という意味で使われます。,経済,2,true
target1900_ja_0146,英語,英単語 Target1900 和訳,基礎,,policy,政策，方針；（個人の）主義,性格，個性；特徴；登場人物；文字,機能；関数,重要な，重大な；意義深い,に取って代わる；を取り替える,くつろぐ；緩む；をくつろがせる；を緩める,〔通例～s〕結果；重大性,を変える，移す；変わる；移動する,1,policy は「政策，方針；（個人の）主義」という意味で使われます。,経済,2,true
target1900_ja_0147,英語,英単語 Target1900 和訳,基礎,,account,説明；勘定；口座,利点；優勢；有利,利用，入手；接近（の機会・方法・権利）,（～に）必要不可欠な（to / for）；本質的な,を（～に）分類する（into）；を（～から）えり分ける（from）,を満足させる；（条件など）を満たす,目的，目標；狙い,を採用する；（態度など）をとる；を養子にする,1,account は「説明；勘定；口座」という意味で使われます。,経済,2,true
target1900_ja_0148,英語,英単語 Target1900 和訳,基礎,,trade,貿易；商売，取引,句；成句；言葉遣い,品目，項目；（同種の中の）～個；（短い）記事,公用の；公式の；役所の,（調査・実験など）を実施する；を導く,を強く望む,祖先；原型,を得る；を習得する,1,trade は「貿易；商売，取引」という意味で使われます。,経済,2,true
target1900_ja_0149,英語,英単語 Target1900 和訳,基礎,,model,模範；モデル；模型；型,損害，損傷；〔～s〕損害賠償金,収入；所得,財政（上）の；財界の,を結び付けて考える；（～と）交際する（with）,（～に）成功する（in）；（～を）継承する（to）,遺伝子,（を）拡大する；（を）詳説する,1,model は「模範；モデル；模型；型」という意味で使われます。,IT,2,true
target1900_ja_0150,英語,英単語 Target1900 和訳,基礎,,figure,数字；姿；人物；図表,影響；（激しい）衝突；衝撃（力）,態度；考え方，心構え,学問の；大学の,を試みる，企てる,概念；考え；（商品・販売の）コンセプト,跡；軌道；【米】（鉄道の）番線；走路,を拒む；を断る；拒絶する,1,figure は「数字；姿；人物；図表」という意味で使われます。,環境,2,true
target1900_ja_0151,英語,英単語 Target1900 和訳,基礎,,cell,細胞；独房；電池,方法；体系；秩序,用地，場所；跡地；（ウェブ）サイト,気づいて，知って,を促進する；〔通例受身形で〕昇進する,流行，ファッション；方法，流儀,革命；回転；（天体の）公転,の心を打つ；を襲う；を打つ；（に）ぶつかる,1,cell は「細胞；独房；電池」という意味で使われます。,経済,2,true
target1900_ja_0152,英語,英単語 Target1900 和訳,基礎,,image,印象，イメージ；画像；像,〔通例～s〕資源；〔通例～s〕資金；才覚,（物事の）側面；観点；様相,（...する）に値する（doing）；の価値がある,を稼ぐ；を得る；をもたらす,装置，機器；方策；デバイス,進歩；前進,（を）繰り返す；を復唱する,1,image は「印象，イメージ；画像；像」という意味で使われます。,IT,2,true
target1900_ja_0153,英語,英単語 Target1900 和訳,基礎,,emotion,感情，情動；感動,地域；領域；部位,構造；体系；構造物,潜在的な；可能性を秘めた,を団結させる；（を）結合する；団結する,料金；世話；管理；告発,認知の,を消費する；を食べる，飲む,1,emotion は「感情，情動；感動」という意味で使われます。,IT,2,true
target1900_ja_0154,英語,英単語 Target1900 和訳,基礎,,stress,ストレス；圧力；強調,薬；医学,習慣，癖,積極的な；活動的な；効力のある,に食べ物［乳］を与える；に（～を）供給［補給］する（with）；餌を食べる,（～との）対照（with / to）,理想的な；観念的な,を混同する；を当惑させる,1,stress は「ストレス；圧力；強調」という意味で使われます。,IT,2,true
target1900_ja_0155,英語,英単語 Target1900 和訳,基礎,,decade,10年間,〔～s〕詳細（な情報），細部,関連，つながり；（2地点を結ぶ）交通手段；リンク,デジタル方式の；デジタル［数字］表示の,を追い求める；（助けなど）を要請する,（職場の）同僚,効率的な；有能な,を選ぶ，えり抜く,1,decade は「10年間」という意味で使われます。,IT,2,true
target1900_ja_0156,英語,英単語 Target1900 和訳,基礎,,range,範囲；射程距離；（同類の）組,特徴；〔通例～s〕顔つき；特集記事［番組］,（具体的な）例，実例；（特定の）場合,可動［移動］式の；流動性のある,に気づく；を観察する；を遵守する,苦痛，痛み；苦悩；〔～s〕骨折り,普遍的な；宇宙の；万能の,（徐々に）発展する；進化する,1,range は「範囲；射程距離；（同類の）組」という意味で使われます。,環境,2,true
target1900_ja_0157,英語,英単語 Target1900 和訳,基礎,,character,性格，個性；特徴；登場人物；文字,機能；関数,肯定的な；積極的な；確信して；（検査結果が）陽性の,斬新な，目新しい,を明らかにする；を見せる,請求書；【英】勘定書；法案,莫大な；広大な,を納得［確信］させる,1,character は「性格，個性；特徴；登場人物；文字」という意味で使われます。,経済,2,true
target1900_ja_0158,英語,英単語 Target1900 和訳,基礎,,advantage,利点；優勢；有利,利用，入手；接近（の機会・方法・権利）,否定的な；消極的な；（検査結果が）陰性の,柔軟な；プラスチックの，ビニールの,と推定する；を見積もる；を評価する,内容，中身；コンテンツ,追加の，余分の；別勘定の,を思い出す；を呼び戻す,1,advantage は「利点；優勢；有利」という意味で使われます。,環境,2,true
target1900_ja_0159,英語,英単語 Target1900 和訳,基礎,,phrase,句；成句；言葉遣い,品目，項目；（同種の中の）～個；（短い）記事,複雑な；複合（体）の,化学の，化学的な,を反映する；（を）反射する；（を）熟考する,部門；部分；地区；欄,全体の，全部の；完全な,を破壊する；（人）を破滅させる,1,phrase は「句；成句；言葉遣い」という意味で使われます。,IT,2,true
target1900_ja_0160,英語,英単語 Target1900 和訳,基礎,,damage,損害，損傷；〔～s〕損害賠償金,収入；所得,現在の；現代の；通用している,必要な,を引きつける,〔集合的に〕聴衆，観客；視聴者,精通している；よく知られている,を保存する；を保持する；を保護する,1,damage は「損害，損傷；〔～s〕損害賠償金」という意味で使われます。,環境,2,true
target1900_ja_0161,英語,英単語 Target1900 和訳,基礎,,impact,影響；（激しい）衝突；衝撃（力）,態度；考え方，心構え,精神の；知能の；頭の中で行う,結局（は）,減少する；を減らす,表面；〔the ～〕外見,明らかな,を準備する；を組織する,1,impact は「影響；（激しい）衝突；衝撃（力）」という意味で使われます。,環境,2,true
target1900_ja_0162,英語,英単語 Target1900 和訳,基礎,,method,方法；体系；秩序,用地，場所；跡地；（ウェブ）サイト,特定の；明確な，具体的な；（～に）特有の（to）,を特定する；を（～と）同一視する（with）,を無視する,〔しばしば～s〕作物；収穫高,道徳（上）の，倫理的な；道徳的な,（人）に（～を）警告［注意］する（of / against）,1,method は「方法；体系；秩序」という意味で使われます。,経済,2,true
target1900_ja_0163,英語,英単語 Target1900 和訳,基礎,,resource,〔通例～s〕資源；〔通例～s〕資金；才覚,（物事の）側面；観点；様相,重要な，重大な；意義深い,を表す；を代表する；に相当する,（と）合う；に匹敵する；一致する,話題，トピック；主題,一般の，普通の；並の,（問題など）に対処する；に演説する；（手紙など）を（～宛てに）出す（to）,1,resource は「〔通例～s〕資源；〔通例～s〕資金；才覚」という意味で使われます。,"環境,経済",2,true
target1900_ja_0164,英語,英単語 Target1900 和訳,基礎,,region,地域；領域；部位,構造；体系；構造物,（～に）必要不可欠な（to / for）；本質的な,を指し示す；を述べる,を定義する；を明確にする,技術；技巧；手法,（～に）等しい（to）；匹敵する；平等な,を操作する；機能する；手術する,1,region は「地域；領域；部位」という意味で使われます。,環境,2,true
target1900_ja_0165,英語,英単語 Target1900 和訳,基礎,,medicine,薬；医学,習慣，癖,公用の；公式の；役所の,をなんとか成し遂げる；を管理する,適応する；を（～に）適合させる（to）,地位；状態,以前の，前の,参加する,1,medicine は「薬；医学」という意味で使われます。,経済,2,true
target1900_ja_0166,英語,英単語 Target1900 和訳,基礎,,detail,〔～s〕詳細（な情報），細部,関連，つながり；（2地点を結ぶ）交通手段；リンク,財政（上）の；財界の,に出席する；（を）世話する；（～に）対処［対応］する（to）,貢献する，一因となる；（を）寄付する；（を）寄稿する,選択（の自由）；選択肢,間違った；虚偽の；偽の,を取り巻く；にまつわる,1,detail は「〔～s〕詳細（な情報），細部」という意味で使われます。,環境,2,true
target1900_ja_0167,英語,英単語 Target1900 和訳,基礎,,feature,特徴；〔通例～s〕顔つき；特集記事［番組］,（具体的な）例，実例；（特定の）場合,学問の；大学の,を維持する；と主張する；を養う,（を）交換する；両替する,報酬；報い,まれな，珍しい；希少な,流れる；（～から）生じる（from）,1,feature は「特徴；〔通例～s〕顔つき；特集記事［番組］」という意味で使われます。,IT,2,true
target1900_ja_0168,英語,英単語 Target1900 和訳,基礎,,function,機能；関数,肯定的な；積極的な；確信して；（検査結果が）陽性の,気づいて，知って,を調査する；をじろじろ見る；を概観する,を示す；を発揮する；を展示［陳列］する,人種；民族；競争,法律の；合法の,（人）を退屈させる，うんざりさせる,1,function は「機能；関数」という意味で使われます。,IT,2,true
target1900_ja_0169,英語,英単語 Target1900 和訳,基礎,,access,利用，入手；接近（の機会・方法・権利）,否定的な；消極的な；（検査結果が）陰性の,（...する）に値する（doing）；の価値がある,に取って代わる；を取り替える,反応する；答える,罪，犯罪；違法行為,（～から）独立した（of / from）,（と）不平［苦情］を言う；訴える,1,access は「利用，入手；接近（の機会・方法・権利）」という意味で使われます。,IT,2,true
target1900_ja_0170,英語,英単語 Target1900 和訳,基礎,,item,品目，項目；（同種の中の）～個；（短い）記事,複雑な；複合（体）の,潜在的な；可能性を秘めた,を（～に）分類する（into）；を（～から）えり分ける（from）,を隠す；隠れる,争い；論争；不一致,極端な；極度の，過激な,を主催する；のホスト役を務める,1,item は「品目，項目；（同種の中の）～個；（短い）記事」という意味で使われます。,経済,2,true
