id,subject,unit,largeCategory,middleCategory,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
target1900_1575,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （手書きの）原稿；写本,manuscript,immense,swift,affluent,prescribe,recite,glossary,coherent,1,manuscript が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1576,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （考えなどに）取りつかれること；妄想；強迫観念,obsession,absurd,hollow,collaborate,inhibit,disregard,archive,literal,1,obsession が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1577,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 衛生（状態）；健康法,hygiene,weird,crude,exert,stray,frown,legacy,arbitrary,1,hygiene が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1578,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 理論的枠組み，パラダイム；模範,paradigm,accidental,sore,excel,roam,evoke,anthropology,anonymous,1,paradigm が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1579,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 合法的な；妥当な,legitimate,uneasy,pessimistic,prosper,enclose,pledge,rage,antique,1,legitimate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1580,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 本物の；信頼できる,authentic,jealous,vain,surge,execute,aspire,sorrow,eternal,1,authentic が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1581,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 経験的な；経験主義の,empirical,feminine,susceptible,intervene,coincide,contemplate,psychiatrist,intermediate,1,empirical が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1582,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 膨大な,immense,swift,edible,insert,lag,grace,ward,subordinate,1,immense が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1583,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: ばかげた；不合理な,absurd,hollow,sheer,overtake,cling,enlightenment,stall,gloomy,1,absurd が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1584,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 異様な（≒ bizarre），奇妙な,weird,crude,explicit,snap,erase,commerce,flame,thermal,1,weird が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1585,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 偶然の；過失による,accidental,sore,prone,carve,grind,draft,moisture,faint,1,accidental が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1586,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 不安な；落ち着かない；ぎこちない,uneasy,pessimistic,affluent,addict,knit,barrel,irony,naive,1,uneasy が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1587,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 嫉妬深い；用心深い,jealous,vain,collaborate,condemn,inquire,timber,warrior,apt,1,jealous が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1588,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 女らしい（⇔ masculine ⇒ 1681）,feminine,susceptible,exert,convict,betray,garment,astronomy,arrogant,1,feminine が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1589,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 素早い,swift,edible,excel,dictate,leak,thread,probe,extrovert,1,swift が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1590,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 空洞の；空虚な；うわべだけの,hollow,sheer,prosper,prescribe,smash,cabinet,altitude,conspicuous,1,hollow が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1591,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 大まかな；粗野な；未精製の,crude,explicit,surge,inhibit,bounce,bureau,tumor,intact,1,crude が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1592,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 痛い；腹が立って,sore,prone,intervene,stray,sprawl,autonomy,defect,embody,1,sore が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1593,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 悲観的な（⇔ optimistic ⇒ 882）,pessimistic,affluent,insert,roam,converse,toll,sanitation,illuminate,1,pessimistic が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1594,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 無駄な；うぬぼれた,vain,collaborate,overtake,enclose,recite,discourse,longevity,console,1,vain が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1595,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （～の）影響を受けやすい（to）；感染しやすい,susceptible,exert,snap,execute,disregard,superstition,scope,verify,1,susceptible が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1596,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 食用の，食べられる,edible,excel,carve,coincide,frown,glimpse,sentiment,disclose,1,edible が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1597,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 純然たる，真の；すごい；（布が）薄地の,sheer,prosper,addict,lag,evoke,arithmetic,plausible,stack,1,sheer が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1598,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 明白な（⇔ implicit ⇒ 1795）；率直な,explicit,surge,condemn,cling,pledge,glossary,vigorous,rotate,1,explicit が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1599,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （～に）なりやすい（to）；（...する）傾向がある（to do）,prone,intervene,convict,erase,aspire,archive,masculine,constrain,1,prone が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1600,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 裕福な；豊富な,affluent,insert,dictate,grind,contemplate,legacy,rigid,hinder,1,affluent が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1601,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 共同して働く；（～に）協力する（with）,collaborate,overtake,prescribe,knit,grace,anthropology,adverse,withstand,1,collaborate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1602,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を及ぼす；（力など）を行使する,exert,snap,inhibit,inquire,enlightenment,rage,coherent,tweet,1,exert が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1603,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （～で）秀でている（in / at）；に勝る,excel,carve,stray,betray,commerce,sorrow,literal,sneeze,1,excel が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1604,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 栄える，成功する；繁殖する,prosper,addict,roam,leak,draft,psychiatrist,arbitrary,erupt,1,prosper が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1605,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 殺到する；（感情が）こみ上げる；急騰する,surge,condemn,enclose,smash,barrel,ward,anonymous,blur,1,surge が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1606,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （～に）介入する（in）；介在する,intervene,convict,execute,bounce,timber,stall,antique,overlap,1,intervene が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1607,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を挿入する,insert,dictate,coincide,sprawl,garment,flame,eternal,embed,1,insert が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1608,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を追い抜く；に追いつく（≒ catch up with）；（災難・強い感情などが）を襲う,overtake,prescribe,lag,converse,thread,moisture,intermediate,displace,1,overtake が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1609,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: をパチンと鳴らす；をポキッと折る；ポキッと折れる；パチンと音を立てる,snap,inhibit,cling,recite,cabinet,irony,subordinate,render,1,snap が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1610,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を彫る；を切り開く；（肉）を切り分ける,carve,stray,erase,disregard,bureau,warrior,gloomy,plunge,1,carve が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1611,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 〔受身形で〕（～の）中毒になる（to）；（～に）凝る,addict,roam,grind,frown,autonomy,astronomy,thermal,surrender,1,addict が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1612,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を非難する；〔受身形で〕（～の刑を）宣告される（to）,condemn,enclose,knit,evoke,toll,probe,faint,plug,1,condemn が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1613,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: に有罪を宣告する,convict,execute,inquire,pledge,discourse,altitude,naive,suck,1,convict が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1614,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を指図する；を書き取らせる；を規定する,dictate,coincide,betray,aspire,superstition,tumor,apt,mock,1,dictate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1615,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （薬など）を処方する；を規定する,prescribe,lag,leak,contemplate,glimpse,defect,arrogant,tease,1,prescribe が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1616,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を抑制する；を妨げる,inhibit,cling,smash,grace,arithmetic,sanitation,extrovert,soothe,1,inhibit が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1617,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: はぐれる，（道に）迷う,stray,erase,bounce,enlightenment,glossary,longevity,conspicuous,stain,1,stray が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1618,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （を）歩き回る；放浪する,roam,grind,sprawl,commerce,archive,scope,intact,shun,1,roam が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1619,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を同封する；を取り囲む,enclose,knit,converse,draft,legacy,sentiment,embody,stumble,1,enclose が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1620,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を実行する；を処刑する,execute,inquire,recite,barrel,anthropology,plausible,illuminate,flush,1,execute が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1621,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 同時に起こる；一致する,coincide,betray,disregard,timber,rage,vigorous,console,impair,1,coincide が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1622,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 遅れる；徐々に弱まる,lag,leak,frown,garment,sorrow,masculine,verify,presume,1,lag が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1623,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: しがみつく；くっつく,cling,smash,evoke,thread,psychiatrist,rigid,disclose,contend,1,cling が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1624,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を消す,erase,bounce,pledge,cabinet,ward,adverse,stack,roar,1,erase が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1625,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （穀物など）をひく,grind,sprawl,aspire,bureau,stall,coherent,rotate,haunt,1,grind が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1626,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を編む；を結合する；編み物をする,knit,converse,contemplate,autonomy,flame,literal,constrain,divert,1,knit が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1627,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （を）尋ねる,inquire,recite,grace,toll,moisture,arbitrary,hinder,await,1,inquire が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1628,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: をうっかり表す；を裏切る,betray,disregard,enlightenment,discourse,irony,anonymous,withstand,fetch,1,betray が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1629,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 漏れる；を漏らす,leak,frown,commerce,superstition,warrior,antique,tweet,unify,1,leak が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1630,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を粉砕する；を強打する；粉々に壊れる；激突する,smash,evoke,draft,glimpse,astronomy,eternal,sneeze,inspect,1,smash が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1631,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 跳ねる；反射する；を弾ませる；（Ｅメールが）（宛先不明で）返送される,bounce,pledge,barrel,arithmetic,probe,intermediate,erupt,entail,1,bounce が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1632,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （都市などが）不規則に広がる；だらしなく手足を伸ばす,sprawl,aspire,timber,glossary,altitude,subordinate,blur,tactics,1,sprawl が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1633,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （～と）会話をする（with）,converse,contemplate,garment,archive,tumor,gloomy,overlap,feat,1,converse が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1634,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を暗唱する；を詳述する,recite,grace,thread,legacy,defect,thermal,embed,prestige,1,recite が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1635,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を無視する；を軽視する,disregard,enlightenment,cabinet,anthropology,sanitation,faint,displace,analogy,1,disregard が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1636,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 眉をひそめる,frown,commerce,bureau,rage,longevity,naive,render,conscience,1,frown が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1637,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を呼び起こす,evoke,draft,autonomy,sorrow,scope,apt,plunge,textile,1,evoke が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1638,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: を誓う，約束する；を与えることを約束する,pledge,barrel,toll,psychiatrist,sentiment,arrogant,surrender,deficit,1,pledge が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1639,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （～を）熱望する（to）,aspire,timber,discourse,ward,plausible,extrovert,plug,plague,1,aspire が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1640,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （を）熟考する；を予想する,contemplate,garment,superstition,stall,vigorous,conspicuous,suck,hazard,1,contemplate が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1641,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 優美，優雅；分別；（神の）恩寵,grace,thread,glimpse,flame,masculine,intact,mock,metabolism,1,grace が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1642,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 啓蒙，啓発,enlightenment,cabinet,arithmetic,moisture,rigid,embody,tease,paralysis,1,enlightenment が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1643,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 商業；貿易,commerce,bureau,glossary,irony,adverse,illuminate,soothe,grid,1,commerce が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1644,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 下書き；為替手形；隙間風,draft,autonomy,archive,warrior,coherent,console,stain,carriage,1,draft が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1645,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: バレル（液量の単位）；たる,barrel,toll,legacy,astronomy,literal,verify,shun,friction,1,barrel が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1646,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 【英】 木材（≒ 【米】lumber）；樹木,timber,discourse,anthropology,probe,arbitrary,disclose,stumble,rebel,1,timber が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1647,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 衣服,garment,superstition,rage,altitude,anonymous,stack,flush,regime,1,garment が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1648,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 糸；（議論などの）筋道,thread,glimpse,sorrow,tumor,antique,rotate,impair,monopoly,1,thread が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1649,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 〔しばしばthe C-〕内閣；戸棚,cabinet,arithmetic,psychiatrist,defect,eternal,constrain,presume,staple,1,cabinet が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1650,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （官庁の）局；事務局；案内所,bureau,glossary,ward,sanitation,intermediate,hinder,contend,merchandise,1,bureau が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1651,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （個人の）自律；自治（権）；自治体,autonomy,archive,stall,longevity,subordinate,withstand,roar,vendor,1,autonomy が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1652,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 損害（の程度）；死傷者数；通行料,toll,legacy,flame,scope,gloomy,tweet,haunt,supervisor,1,toll が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1653,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 話し合い，会話；講演；論説,discourse,anthropology,moisture,sentiment,thermal,sneeze,divert,predecessor,1,discourse が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1654,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 迷信,superstition,rage,irony,plausible,faint,erupt,await,personnel,1,superstition が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1655,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: ちらりと見えること,glimpse,sorrow,warrior,vigorous,naive,blur,fetch,vessel,1,glimpse が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1656,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 計算；算数,arithmetic,psychiatrist,astronomy,masculine,apt,overlap,unify,liver,1,arithmetic が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1657,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 用語小辞典；用語集,glossary,ward,probe,rigid,arrogant,embed,inspect,duration,1,glossary が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1658,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 〔しばしば～s〕記録文書，公文書；公文書保管所；（コンピューターの）アーカイブ,archive,stall,altitude,adverse,extrovert,displace,entail,certificate,1,archive が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1659,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 遺産,legacy,flame,tumor,coherent,conspicuous,render,tactics,geometry,1,legacy が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1660,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 人類学,anthropology,moisture,defect,literal,intact,plunge,feat,symmetry,1,anthropology が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1661,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 激怒；猛威,rage,irony,sanitation,arbitrary,embody,surrender,prestige,biography,1,rage が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1662,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 悲しみ,sorrow,warrior,longevity,anonymous,illuminate,plug,analogy,masterpiece,1,sorrow が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1663,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 精神科医,psychiatrist,astronomy,scope,antique,console,suck,conscience,rhyme,1,psychiatrist が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1664,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 行政区；病棟,ward,probe,sentiment,eternal,verify,mock,textile,premium,1,ward が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1665,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 露店；エンスト；失速,stall,altitude,plausible,intermediate,disclose,tease,deficit,breakdown,1,stall が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1666,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 炎；情熱,flame,tumor,vigorous,subordinate,stack,soothe,plague,courtesy,1,flame が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1667,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 水分；湿気,moisture,defect,masculine,gloomy,rotate,stain,hazard,protocol,1,moisture が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1668,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 皮肉,irony,sanitation,rigid,thermal,constrain,shun,metabolism,specimen,1,irony が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1669,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 戦士,warrior,longevity,adverse,faint,hinder,stumble,paralysis,thesis,1,warrior が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1670,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 天文学,astronomy,scope,coherent,naive,withstand,flush,grid,eligible,1,astronomy が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1671,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （無人）宇宙探査機；（～の）精査（into）；探り針,probe,sentiment,literal,apt,tweet,impair,carriage,intrinsic,1,probe が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1672,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 高度，標高,altitude,plausible,arbitrary,arrogant,sneeze,presume,friction,diligent,1,altitude が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1673,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 腫瘍；腫れ物,tumor,vigorous,anonymous,extrovert,erupt,contend,rebel,vocational,1,tumor が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1674,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 欠陥；不足,defect,masculine,antique,conspicuous,blur,roar,regime,bankrupt,1,defect が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1675,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 公衆衛生（学）；下水［衛生］設備,sanitation,rigid,eternal,intact,overlap,haunt,monopoly,stern,1,sanitation が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1676,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 長寿；寿命；長年勤続,longevity,adverse,intermediate,embody,embed,divert,staple,stubborn,1,longevity が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
target1900_1677,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: （活動・能力などの）範囲；余地,scope,coherent,subordinate,illuminate,displace,await,merchandise,maternal,1,scope が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1678,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 感情；感想；感傷,sentiment,literal,gloomy,console,render,fetch,vendor,fertile,1,sentiment が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,経済,5,true
target1900_1679,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: もっともらしい,plausible,arbitrary,thermal,verify,plunge,unify,supervisor,ripe,1,plausible が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,IT,5,true
target1900_1680,英語,英単語 Target1900,発展,,次の意味に最も近い英単語を選びなさい: 精力的な；激しい；活力のある,vigorous,anonymous,faint,disclose,surrender,inspect,predecessor,stiff,1,vigorous が正解です。意味の中心を確認し、例文の中で使えるようにしましょう。,環境,5,true
